time,f1_c,f1_a,f1_s,f1_d,f2_c,f2_a,f2_s,f2_d,prg_c,prg_a,prg_s,prg_d,prd_c,prd_a,prd_s,prd_d,pr_s,pr_d,lq_s,lq_d,cmp_a_s,cmp_a_d,cmp_b_s,cmp_b_d,cmp_c_s,cmp_c_d
241.8595,0,0,0,0,1538,1540,130,0,0,0,0,0,65375,65495,27571,0,54227,-37,28823,-8,30803,-2,1117,1,33613,0
241.9615,0,0,0,0,1538,1540,130,0,0,0,0,0,65375,65495,27571,0,54227,0,28823,0,30803,0,1117,0,33613,0
242.0636,0,0,0,0,1538,1540,130,0,0,0,0,0,65375,65495,27571,0,54227,0,28823,0,30803,0,1117,0,33613,0
242.1662,0,0,0,0,1538,1540,130,0,0,0,0,0,65375,65495,27571,0,54227,0,28823,0,30803,0,1117,0,33613,0
242.2683,0,0,0,0,1538,1540,130,0,0,0,0,0,65375,65495,27571,0,54227,0,28823,0,30803,0,1117,0,33613,0
242.3706,0,0,0,0,1538,1540,130,0,0,0,0,0,65375,65495,27571,0,54227,0,28823,0,30803,0,1117,0,33613,0
242.4727,0,0,0,0,1538,1540,130,0,0,0,0,0,65375,65495,27571,0,54227,0,28823,0,30803,0,1117,0,33613,0
242.5748,0,0,0,0,1538,1540,130,0,0,0,0,0,65375,65495,27571,0,54227,0,28823,0,30803,0,1117,0,33613,0
242.6769,0,0,0,0,1538,1540,130,0,0,0,0,0,65375,65495,27571,0,54227,0,28823,0,30803,0,1117,0,33613,0
242.7793,0,0,0,0,1538,1540,130,0,0,0,0,0,65375,65495,27571,0,54227,0,28823,0,30803,0,1117,0,33613,0
242.8813,0,0,0,0,1537,1538,130,0,0,0,0,0,65185,65375,27511,-60,54190,-37,28816,-7,30802,-1,1118,1,33613,0
242.9833,0,0,0,0,1537,1538,130,0,0,0,0,0,65185,65375,27511,0,54190,0,28816,0,30802,0,1118,0,33613,0
243.0854,0,0,0,0,1537,1538,130,0,0,0,0,0,65185,65375,27511,0,54190,0,28816,0,30802,0,1118,0,33613,0
243.1875,0,0,0,0,1537,1538,130,0,0,0,0,0,65185,65375,27511,0,54190,0,28816,0,30802,0,1118,0,33613,0
243.2896,0,0,0,0,1537,1538,130,0,0,0,0,0,65185,65375,27511,0,54190,0,28816,0,30802,0,1118,0,33613,0
243.3918,0,0,0,0,1537,1538,130,0,0,0,0,0,65185,65375,27511,0,54190,0,28816,0,30802,0,1118,0,33613,0
243.4937,0,0,0,0,1537,1538,130,0,0,0,0,0,65185,65375,27511,0,54190,0,28816,0,30802,0,1118,0,33613,0
243.5954,0,0,0,0,1537,1538,130,0,0,0,0,0,65185,65375,27511,0,54190,0,28816,0,30802,0,1118,0,33613,0
243.6975,0,0,0,0,1537,1538,130,0,0,0,0,0,65185,65375,27511,0,54190,0,28816,0,30802,0,1118,0,33613,0
243.7997,0,0,0,0,1537,1537,130,0,0,0,0,0,64915,65185,27421,-90,54154,-36,28808,-8,30801,-1,1118,0,33614,1
243.9023,0,0,0,0,1537,1537,130,0,0,0,0,0,64915,65185,27421,0,54154,0,28808,0,30801,0,1118,0,33614,0
244.0044,0,0,0,0,1537,1537,130,0,0,0,0,0,64915,65185,27421,0,54154,0,28808,0,30801,0,1118,0,33614,0
244.1067,0,0,0,0,1537,1537,130,0,0,0,0,0,64915,65185,27421,0,54154,0,28808,0,30801,0,1118,0,33614,0
244.2087,0,0,0,0,1537,1537,130,0,0,0,0,0,64915,65185,27421,0,54154,0,28808,0,30801,0,1118,0,33614,0
244.3107,0,0,0,0,1537,1537,130,0,0,0,0,0,64915,65185,27421,0,54154,0,28808,0,30801,0,1118,0,33614,0
244.4131,0,0,0,0,1537,1537,130,0,0,0,0,0,64915,65185,27421,0,54154,0,28808,0,30801,0,1118,0,33614,0
244.5153,0,0,0,0,1537,1537,130,0,0,0,0,0,64915,65185,27421,0,54154,0,28808,0,30801,0,1118,0,33614,0
244.6177,0,0,0,0,1537,1537,130,0,0,0,0,0,64915,65185,27421,0,54154,0,28808,0,30801,0,1118,0,33614,0
244.7200,0,0,0,0,1537,1537,130,0,0,0,0,0,64915,65185,27421,0,54154,0,28808,0,30801,0,1118,0,33614,0
244.8223,0,0,0,0,1538,1537,130,0,0,0,0,0,64575,64915,27298,-123,54117,-37,28801,-7,30800,-1,1119,1,33614,0
244.9244,0,0,0,0,1538,1537,130,0,0,0,0,0,64575,64915,27298,0,54117,0,28801,0,30800,0,1119,0,33614,0
245.0263,0,0,0,0,1538,1537,130,0,0,0,0,0,64575,64915,27298,0,54117,0,28801,0,30800,0,1119,0,33614,0
245.1288,0,0,0,0,1538,1537,130,0,0,0,0,0,64575,64915,27298,0,54117,0,28801,0,30800,0,1119,0,33614,0
245.2308,0,0,0,0,1538,1537,130,0,0,0,0,0,64575,64915,27298,0,54117,0,28801,0,30800,0,1119,0,33614,0
245.3329,0,0,0,0,1538,1537,130,0,0,0,0,0,64575,64915,27298,0,54117,0,28801,0,30800,0,1119,0,33614,0
245.4353,0,0,0,0,1538,1537,130,0,0,0,0,0,64575,64915,27298,0,54117,0,28801,0,30800,0,1119,0,33614,0
245.5372,0,0,0,0,1538,1537,130,0,0,0,0,0,64575,64915,27298,0,54117,0,28801,0,30800,0,1119,0,33614,0
245.6394,0,0,0,0,1538,1537,130,0,0,0,0,0,64575,64915,27298,0,54117,0,28801,0,30800,0,1119,0,33614,0
245.7414,0,0,0,0,1538,1537,130,0,0,0,0,0,64575,64915,27298,0,54117,0,28801,0,30800,0,1119,0,33614,0
245.8436,0,0,0,0,1540,1538,130,0,0,0,0,0,64165,64575,27146,-152,54081,-36,28794,-7,30799,-1,1120,1,33615,1
245.9458,0,0,0,0,1540,1538,130,0,0,0,0,0,64165,64575,27146,0,54081,0,28794,0,30799,0,1120,0,33615,0
246.0479,0,0,0,0,1540,1538,130,0,0,0,0,0,64165,64575,27146,0,54081,0,28794,0,30799,0,1120,0,33615,0
246.1500,0,0,0,0,1540,1538,130,0,0,0,0,0,64165,64575,27146,0,54081,0,28794,0,30799,0,1120,0,33615,0
246.2522,0,0,0,0,1540,1538,130,0,0,0,0,0,64165,64575,27146,0,54081,0,28794,0,30799,0,1120,0,33615,0
246.3545,0,0,0,0,1540,1538,130,0,0,0,0,0,64165,64575,27146,0,54081,0,28794,0,30799,0,1120,0,33615,0
246.4562,0,0,0,0,1540,1538,130,0,0,0,0,0,64165,64575,27146,0,54081,0,28794,0,30799,0,1120,0,33615,0
246.5580,0,0,0,0,1540,1538,130,0,0,0,0,0,64165,64575,27146,0,54081,0,28794,0,30799,0,1120,0,33615,0
246.6601,0,0,0,0,1540,1538,130,0,0,0,0,0,64165,64575,27146,0,54081,0,28794,0,30799,0,1120,0,33615,0
246.7621,0,0,0,0,1542,1540,130,0,0,0,0,0,63675,64165,26964,-182,54044,-37,28786,-8,30799,0,1120,0,33615,0
246.8644,0,0,0,0,1543,1540,130,0,0,0,0,0,63675,64165,26964,0,54044,0,28786,0,30798,-1,1121,1,33615,0
246.9667,0,0,0,0,1543,1540,130,0,0,0,0,0,63675,64165,26964,0,54044,0,28786,0,30798,0,1121,0,33615,0
247.0706,0,0,0,0,1543,1540,130,0,0,0,0,0,63675,64165,26964,0,54044,0,28786,0,30798,0,1121,0,33615,0
247.1729,0,0,0,0,1543,1540,130,0,0,0,0,0,63675,64165,26964,0,54044,0,28786,0,30798,0,1121,0,33615,0
247.2750,0,0,0,0,1543,1540,130,0,0,0,0,0,63675,64165,26964,0,54044,0,28786,0,30798,0,1121,0,33615,0
247.3771,0,0,0,0,1543,1540,130,0,0,0,0,0,63675,64165,26964,0,54044,0,28786,0,30798,0,1121,0,33615,0
247.4794,0,0,0,0,1543,1540,130,0,0,0,0,0,63675,64165,26964,0,54044,0,28786,0,30798,0,1121,0,33615,0
247.5814,0,0,0,0,1543,1540,130,0,0,0,0,0,63675,64165,26964,0,54044,0,28786,0,30798,0,1121,0,33615,0
247.6844,0,0,0,0,1543,1540,130,0,0,0,0,0,63675,64165,26964,0,54044,0,28786,0,30798,0,1121,0,33615,0
247.7866,0,0,0,0,1543,1540,130,0,0,0,0,0,63675,64165,26964,0,54044,0,28786,0,30798,0,1121,0,33615,0
247.8886,0,0,0,0,1548,1543,131,1,0,0,0,0,63115,63675,26749,-215,54008,-36,28779,-7,30796,-2,1121,0,33616,1
247.9905,0,0,0,0,1548,1543,131,0,0,0,0,0,63115,63675,26749,0,54008,0,28779,0,30796,0,1121,0,33616,0
248.0930,0,0,0,0,1548,1543,131,0,0,0,0,0,63115,63675,26749,0,54008,0,28779,0,30796,0,1121,0,33616,0
248.1946,0,0,0,0,1548,1543,131,0,0,0,0,0,63115,63675,26749,0,54008,0,28779,0,30796,0,1121,0,33616,0
248.2967,0,0,0,0,1548,1543,131,0,0,0,0,0,63115,63675,26749,0,54008,0,28779,0,30796,0,1121,0,33616,0
248.3987,0,0,0,0,1548,1543,131,0,0,0,0,0,63115,63675,26749,0,54008,0,28779,0,30796,0,1121,0,33616,0
248.5010,0,0,0,0,1548,1543,131,0,0,0,0,0,63115,63675,26749,0,54008,0,28779,0,30796,0,1121,0,33616,0
248.6033,0,0,0,0,1548,1543,131,0,0,0,0,0,63115,63675,26749,0,54008,0,28779,0,30796,0,1121,0,33616,0
248.7048,0,0,0,0,1548,1543,131,0,0,0,0,0,63115,63675,26749,0,54008,0,28779,0,30796,0,1121,0,33616,0
248.8065,0,0,0,0,1554,1548,131,0,0,0,0,0,62485,63115,26504,-245,53971,-37,28772,-7,30795,-1,1122,1,33616,0
248.9088,0,0,0,0,1554,1548,131,0,0,0,0,0,62485,63115,26504,0,53971,0,28772,0,30795,0,1122,0,33616,0
249.0107,0,0,0,0,1554,1548,131,0,0,0,0,0,62485,63115,26504,0,53971,0,28772,0,30795,0,1122,0,33616,0
249.1130,0,0,0,0,1554,1548,131,0,0,0,0,0,62485,63115,26504,0,53971,0,28772,0,30795,0,1122,0,33616,0
249.2149,0,0,0,0,1554,1548,131,0,0,0,0,0,62485,63115,26504,0,53971,0,28772,0,30795,0,1122,0,33616,0
249.3169,0,0,0,0,1554,1548,131,0,0,0,0,0,62485,63115,26504,0,53971,0,28772,0,30795,0,1122,0,33616,0
249.4185,0,0,0,0,1554,1548,131,0,0,0,0,0,62485,63115,26504,0,53971,0,28772,0,30795,0,1122,0,33616,0
249.5206,0,0,0,0,1554,1548,131,0,0,0,0,0,62485,63115,26504,0,53971,0,28772,0,30795,0,1122,0,33616,0
249.6222,0,0,0,0,1554,1548,131,0,0,0,0,0,62485,63115,26504,0,53971,0,28772,0,30795,0,1122,0,33616,0
249.7245,0,0,0,0,1554,1548,131,0,0,0,0,0,62485,63115,26504,0,53971,0,28772,0,30795,0,1122,0,33616,0
249.8266,0,0,0,0,1561,1554,131,0,0,0,0,0,61785,62485,26230,-274,53935,-36,28765,-7,30794,-1,1123,1,33617,1
249.9288,0,0,0,0,1561,1554,131,0,0,0,0,0,61785,62485,26230,0,53935,0,28765,0,30794,0,1123,0,33617,0
250.0313,0,0,0,0,1561,1554,131,0,0,0,0,0,61785,62485,26230,0,53935,0,28765,0,30794,0,1123,0,33617,0
250.1334,0,0,0,0,1561,1554,131,0,0,0,0,0,61785,62485,26230,0,53935,0,28765,0,30794,0,1123,0,33617,0
250.2360,0,0,0,0,1561,1554,131,0,0,0,0,0,61785,62485,26230,0,53935,0,28765,0,30794,0,1123,0,33617,0
250.3382,0,0,0,0,1561,1554,131,0,0,0,0,0,61785,62485,26230,0,53935,0,28765,0,30794,0,1123,0,33617,0
250.4399,0,0,0,0,1561,1554,131,0,0,0,0,0,61785,62485,26230,0,53935,0,28765,0,30794,0,1123,0,33617,0
250.5419,0,0,0,0,1561,1554,131,0,0,0,0,0,61785,62485,26230,0,53935,0,28765,0,30794,0,1123,0,33617,0
250.6440,0,0,0,0,1561,1554,131,0,0,0,0,0,61785,62485,26230,0,53935,0,28765,0,30794,0,1123,0,33617,0
250.7459,0,0,0,0,1561,1554,131,0,0,0,0,0,61785,62485,26230,0,53935,0,28765,0,30794,0,1123,0,33617,0
250.8480,0,0,0,0,1569,1561,132,1,0,0,0,0,61014,61784,25927,-303,53899,-36,28758,-7,30793,-1,1123,0,33617,0
250.9497,0,0,0,0,1569,1561,132,0,0,0,0,0,61014,61784,25927,0,53899,0,28758,0,30793,0,1123,0,33617,0
251.0514,0,0,0,0,1569,1561,132,0,0,0,0,0,61014,61784,25927,0,53899,0,28758,0,30793,0,1123,0,33617,0
251.1536,0,0,0,0,1569,1561,132,0,0,0,0,0,61014,61784,25927,0,53899,0,28758,0,30793,0,1123,0,33617,0
251.2556,0,0,0,0,1569,1561,132,0,0,0,0,0,61014,61784,25927,0,53899,0,28758,0,30793,0,1123,0,33617,0
251.3580,0,0,0,0,1569,1561,132,0,0,0,0,0,61014,61784,25927,0,53899,0,28758,0,30793,0,1123,0,33617,0
251.4599,0,0,0,0,1569,1561,132,0,0,0,0,0,61014,61784,25927,0,53899,0,28758,0,30793,0,1123,0,33617,0
251.5615,0,0,0,0,1569,1561,132,0,0,0,0,0,61014,61784,25927,0,53899,0,28758,0,30793,0,1123,0,33617,0
251.6635,0,0,0,0,1569,1561,132,0,0,0,0,0,61014,61784,25927,0,53899,0,28758,0,30793,0,1123,0,33617,0
251.7659,0,0,0,0,1569,1561,132,0,0,0,0,0,60954,61784,25927,0,53863,-36,28752,-6,30793,0,1123,0,33617,0
251.8700,0,0,0,0,1578,1569,133,1,0,0,0,0,60183,61013,25595,-332,53863,0,28752,0,30792,-1,1124,1,33618,1
251.9719,0,0,0,0,1578,1569,133,0,0,0,0,0,60183,61013,25595,0,53863,0,28752,0,30792,0,1124,0,33618,0
252.0736,0,0,0,0,1578,1569,133,0,0,0,0,0,60183,61013,25595,0,53863,0,28752,0,30792,0,1124,0,33618,0
252.1755,0,0,0,0,1578,1569,133,0,0,0,0,0,60183,61013,25595,0,53863,0,28752,0,30792,0,1124,0,33618,0
252.2778,0,0,0,0,1578,1569,133,0,0,0,0,0,60183,61013,25595,0,53863,0,28752,0,30792,0,1124,0,33618,0
252.3802,0,0,0,0,1578,1569,133,0,0,0,0,0,60183,61013,25595,0,53863,0,28752,0,30792,0,1124,0,33618,0
252.4823,0,0,0,0,1578,1569,133,0,0,0,0,0,60183,61013,25595,0,53863,0,28752,0,30792,0,1124,0,33618,0
252.5847,0,0,0,0,1578,1569,133,0,0,0,0,0,60183,61013,25595,0,53863,0,28752,0,30792,0,1124,0,33618,0
252.6861,0,0,0,0,1578,1569,133,0,0,0,0,0,60183,61013,25595,0,53863,0,28752,0,30792,0,1124,0,33618,0
252.7883,0,0,0,0,1587,1578,134,1,0,0,0,0,60183,61013,25595,0,53863,0,28752,0,30792,0,1124,0,33618,0
252.8905,0,0,0,0,1588,1578,134,0,0,0,0,0,59283,60183,25237,-358,53826,-37,28745,-7,30791,-1,1125,1,33618,0
252.9927,0,0,0,0,1588,1578,134,0,0,0,0,0,59283,60183,25237,0,53826,0,28745,0,30791,0,1125,0,33618,0
253.0953,0,0,0,0,1588,1578,134,0,0,0,0,0,59283,60183,25237,0,53826,0,28745,0,30791,0,1125,0,33618,0
253.1971,0,0,0,0,1588,1578,134,0,0,0,0,0,59283,60183,25237,0,53826,0,28745,0,30791,0,1125,0,33618,0
253.2993,0,0,0,0,1588,1578,134,0,0,0,0,0,59283,60183,25237,0,53826,0,28745,0,30791,0,1125,0,33618,0
253.4015,0,0,0,0,1588,1578,134,0,0,0,0,0,59283,60183,25237,0,53826,0,28745,0,30791,0,1125,0,33618,0
253.5037,0,0,0,0,1588,1578,134,0,0,0,0,0,59283,60183,25237,0,53826,0,28745,0,30791,0,1125,0,33618,0
253.6056,0,0,0,0,1588,1578,134,0,0,0,0,0,59283,60183,25237,0,53826,0,28745,0,30791,0,1125,0,33618,0
253.7077,0,0,0,0,1588,1578,134,0,0,0,0,0,59283,60183,25237,0,53826,0,28745,0,30791,0,1125,0,33618,0
253.8098,0,0,0,0,1600,1588,134,0,0,0,0,0,58323,59283,24851,-386,53790,-36,28739,-6,30789,-2,1126,1,33618,0
253.9120,0,0,0,0,1600,1588,134,0,0,0,0,0,58323,59283,24851,0,53790,0,28739,0,30789,0,1126,0,33618,0
254.0141,0,0,0,0,1600,1588,134,0,0,0,0,0,58323,59283,24851,0,53790,0,28739,0,30789,0,1126,0,33618,0
254.1165,0,0,0,0,1600,1588,134,0,0,0,0,0,58323,59283,24851,0,53790,0,28739,0,30789,0,1126,0,33618,0
254.2190,0,0,0,0,1600,1588,134,0,0,0,0,0,58323,59283,24851,0,53790,0,28739,0,30789,0,1126,0,33618,0
254.3211,0,0,0,0,1600,1588,134,0,0,0,0,0,58323,59283,24851,0,53790,0,28739,0,30789,0,1126,0,33618,0
254.4227,0,0,0,0,1600,1588,134,0,0,0,0,0,58323,59283,24851,0,53790,0,28739,0,30789,0,1126,0,33618,0
254.5247,0,0,0,0,1600,1588,134,0,0,0,0,0,58323,59283,24851,0,53790,0,28739,0,30789,0,1126,0,33618,0
254.6270,0,0,0,0,1600,1588,134,0,0,0,0,0,58323,59283,24851,0,53790,0,28739,0,30789,0,1126,0,33618,0
254.7296,0,0,0,0,1600,1588,134,0,0,0,0,0,58323,59283,24851,0,53790,0,28739,0,30789,0,1126,0,33618,0
254.8316,0,0,0,0,1613,1600,135,1,0,0,0,0,57303,58323,24441,-410,53755,-35,28733,-6,30788,-1,1126,0,33619,1
254.9336,0,0,0,0,1613,1600,135,0,0,0,0,0,57303,58323,24441,0,53755,0,28733,0,30788,0,1126,0,33619,0
255.0356,0,0,0,0,1613,1600,135,0,0,0,0,0,57303,58323,24441,0,53755,0,28733,0,30788,0,1126,0,33619,0
255.1377,0,0,0,0,1613,1600,135,0,0,0,0,0,57303,58323,24441,0,53755,0,28733,0,30788,0,1126,0,33619,0
255.2398,0,0,0,0,1613,1600,135,0,0,0,0,0,57303,58323,24441,0,53755,0,28733,0,30788,0,1126,0,33619,0
